Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2024-12-04,56103.5,56635.28672985781,56103.5,56546.655608214845,2745800,56963.225390625,57074.0146484375,34.545397723903505,-607.204055300339,-688.4968866924537,58486.82608587413,55661.20321100087,-0.009434073420439403,56812.5546875
2024-12-05,56989.81640625,57344.340925106924,56014.873979393466,56280.76736853616,2218400,56998.678125,57003.109765625,55.76925358814366,-558.0016188031223,-662.3978331145875,58268.72161252701,55737.497918722984,0.01567439315919596,56635.2890625
2024-12-06,56812.5546875,57432.97260140405,56812.5546875,57167.07920973089,1677900,56980.951953125,56932.205078125,59.18365878448268,-527.2342444813403,-635.3651153879381,58059.59927444444,55804.81088180556,-0.003115257800065893,56901.18359375
2024-12-09,56812.5546875,57167.07920973089,56723.923556942274,57167.07920973089,1762700,56963.22578125,56883.4580078125,61.70210172250661,-497.12038432060945,-607.7161691744724,57937.033564844925,55829.882450780075,0.0,57255.70703125
2024-12-10,56635.2890625,57078.44468896713,56635.2890625,56812.55131308685,1711000,56883.457421875,56839.1423828125,53.488374476633645,-482.0025621511304,-582.573447769804,57853.53201468426,55824.75275094074,-0.0031250619386907438,56901.18359375
2024-12-11,56901.18359375,57255.70810212228,56635.2902124708,56635.2902124708,2024600,56848.005078125,56803.68984375,53.488374476633645,-443.4542481334429,-554.7496078425318,57752.01952724639,55855.36016025361,0.004683869617271647,57610.234375
2024-12-12,57255.70703125,57521.600407556114,56901.182529508515,56901.182529508515,2249800,56856.86796875,56785.9634765625,53.48832680437942,-379.91789600410266,-519.783265474846,57682.66322926795,55889.26372385705,0.00621118138931269,57255.70703125
2024-12-13,56901.18359375,57167.07697502921,56812.55246665693,56989.814720843075,1396700,56821.415625,56808.1212890625,48.93615225635121,-354.0902260052826,-486.6446575809333,57692.51805831909,55923.72451980592,-0.0062111813893127605,57344.33984375
2024-12-16,57610.234375,57787.49663461539,56901.18533653847,56901.18533653847,2387600,56865.73125,56887.8892578125,51.99998942247601,-273.2572002825036,-443.96716612124743,57758.7189851706,56017.059530454404,0.01238408982805535,56635.2890625
2024-12-17,57255.70703125,57610.231532991485,57167.07590581463,57521.600407556114,1204000,56927.773046875,56958.7939453125,50.0,-235.09382350216765,-402.1924975974315,57689.15748277543,56228.43040784957,-0.00617290843874245,57610.234375
2024-12-18,57344.33984375,57698.86435592156,57344.33984375,57610.23322787867,1614100,57051.85703125,57007.5412109375,51.92306551364949,-195.44418629818392,-360.84283533758196,57701.503869185035,56313.57855268997,0.0015468201381971928,57078.44140625
2024-12-19,56635.2890625,57167.07581426056,56635.2890625,57078.44468896713,2626900,57016.404296875,57007.5412109375,44.06781560168195,-218.71482703525544,-332.41723367711666,57701.503869185035,56313.57855268997,-0.0124418711447815,56989.81640625
2024-12-20,57610.234375,57610.234375,56723.92307692308,56723.92307692308,3799600,57096.172265625,57038.562109375,53.623180074425804,-156.6809186151877,-297.26997066473086,57782.83197709185,56294.29224165815,0.017067959445326807,57078.44140625
2024-12-23,57078.44140625,57610.22812742624,56989.81028605396,57344.33476683812,1347800,57122.7609375,57042.993359375,53.623145823259904,-148.71554720498534,-267.55908597278176,57787.09653079729,56298.89018795272,-0.00927374523088859,56989.12109375
2024-12-24,56989.81640625,57344.340925106924,56812.55414682154,57078.44753596423,1287000,57158.213671875,57020.835546875,57.812520444007696,-147.84990809779265,-243.61725039778395,57742.08443879135,56299.58665495865,-0.0015538944756816745,56989.12109375
2024-12-25,57078.44140625,57521.5970072302,57078.44140625,57078.44140625,1302500,57175.939453125,57011.972265625,50.90902680282836,-138.4170010126836,-222.57720052076388,57725.38253294398,56298.561998306024,0.0015538944756817226,56542.49609375
2024-12-26,56989.12109375,57346.419658601095,56989.12109375,57346.419658601095,1708800,57149.280859375,57003.0744140625,51.844313967105016,-136.5744121168027,-205.37664283997168,57712.76870086147,56293.38012726354,-0.0015660951947839396,56631.82421875
2024-12-27,56989.12109375,57257.09501738832,56899.79645253722,57078.44573496277,2443700,57158.074609375,56989.7451171875,51.844313967105016,-133.57438478109543,-191.01619122819645,57689.40390036591,56290.08633400909,0.0,56363.84765625
2024-12-30,56542.49609375,56899.79464726501,56542.49609375,56810.47000888626,1490800,57051.30078125,56958.516015625,49.08237282819223,-165.329925930826,-185.87893816872236,57680.255291890004,56236.77673935999,-0.007867892927831726,56274.52734375
2024-12-31,56631.82421875,56989.12279426262,56542.49957487184,56631.82421875,1641900,56988.9125,56958.3427734375,47.23992731173499,-181.19963137940795,-184.94307681085948,57680.41031444714,56236.27523242786,0.001578593859517056,55827.8984375
2025-01-02,56363.84765625,56989.12013421157,56363.84765625,56810.47085479397,1336600,56890.86328125,56971.36015625,40.69627567411619,-212.94525594591687,-190.54351263787098,57635.611458950116,56307.10885354988,-0.004743138572483321,55113.3046875
2025-01-03,56274.52734375,56542.50128348214,56185.202697172615,56453.17663690476,1776700,56854.787109375,56935.595703125,43.079934640184554,-242.5157245556111,-200.937955021419,57669.079808456365,56202.111597793635,-0.0015859662610046813,55113.3046875
2025-01-06,55827.8984375,56453.170900000005,55827.8984375,56274.521625,2103500,56676.553515625,56886.362890625,29.10704048383522,-298.5482753944816,-220.46001909603154,57771.19075671437,56001.53502453563,-0.007968271271537099,55202.62890625
2025-01-07,55113.3046875,56274.52504558347,55023.980044570504,55917.22647386548,2802100,56480.03984375,56801.400390625,26.84122119482923,-396.0507921440949,-255.57817370564425,57990.188972385055,55612.611808864945,-0.012882565047140896,54756.0078125
2025-01-08,55113.3046875,55470.60325921799,54666.68147285251,55381.27861628849,2053300,56292.388671875,56725.301171875,25.411970942692136,-467.92825350468775,-298.0481896654529,58133.47574203948,55317.126601710515,0.0,54845.328125
2025-01-09,55202.62890625,55291.95354849312,54756.005695034386,55202.62890625,1500000,56104.807421875,56640.3734375,31.71277021158201,-511.78440944525937,-340.79543362141425,58200.56107777602,55080.185797223974,0.0016194258682578346,55023.98046875
2025-01-10,54756.0078125,55291.955686684334,54756.0078125,55113.30639528955,1189800,55881.49609375,56515.3884765625,7.887122951651122,-575.9402381372201,-387.8243945245755,58257.87034622616,54772.90660689883,-0.008123482850550976,55113.3046875
2025-01-13,54845.328125,55291.95131820033,54577.35420907981,54666.67884771987,1101700,55667.116796875,56412.595703125,12.103201172017421,-612.5160876749433,-432.7627331546491,58296.10257701755,54529.08882923245,0.001629913203340574,55113.3046875
2025-01-14,55023.98046875,55202.6297559862,54756.0065378957,54845.3311815138,1147600,55515.265234375,56283.2830078125,17.628154822707273,-619.9406707153248,-470.1983206667843,58175.681630635176,54390.88438498982,0.0032520911160778773,55381.27734375
2025-01-15,55113.3046875,55649.25254507698,55113.3046875,55470.60325921799,1216400,55363.41328125,56176.162890625,17.647119350826586,-611.5672220778433,-498.4721009489961,58079.3079883878,54273.01779286219,0.0016220526628747433,55291.953125
2025-01-16,55113.3046875,55649.25254507698,55113.3046875,55470.60325921799,1216400,55238.358984375,56064.6111328125,18.181854323065394,-598.0374008139697,-518.3851609219909,57940.803821414374,54188.41844421062,0.0,55202.62890625
